sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,id,casa,tema,autor,link
PL,3710,2019,Regulamenta o exercício da profissão de Agroecólogo.,0,139,2209251,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Margarida Salomão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209251
PL,3714,2019,"Dispõe sobre critérios para o licenciamento ambiental de barragens de rejeitos de mineração e altera a Lei nº 12.334, de 20 de setembro de 2010, que estabelece a Política Nacional de Segurança de Barragens.",0,139,2209304,camara,Meio Ambiente e Desenvolvimento Sustentável,Júnior Ferrari,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209304
PL,3743,2019,Veda a utilização de sacolas plásticas em estabelecimentos comerciais de todo o país.,0,139,2209593,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209593
PL,3744,2019,Disciplina a venda e distribuição de sacolas plásticas a consumidores para acondicionamento e transporte de mercadorias adquiridas em estabelecimentos comerciais e dá outras providências.,0,139,2209594,camara,Meio Ambiente e Desenvolvimento Sustentável,Nivaldo Albuquerque,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209594
PL,3745,2019,"Dispõe sobre a proibição do uso de agrotóxicos com os ingredientes ativos clotianidina, tiametoxam, imidacloprido, acetamiprido, tiacloprido.",0,139,2209603,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209603
PL,3749,2019,"Altera a Lei n° 13.451, de 16 de junho de 2017, para reduzir o valor da TS para empreendimentos cujas instalações, no perímetro da Zona Franca de Manaus, hajam implantado telhado verde.",0,139,2209663,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209663
PLP,167,2019,"Dispõe que as atividades de prestação de serviços de medicina veterinária, a que se refere o inciso II do § 5º-I do art. 18 da Lei Complementar nº 123, de 14 de dezembro de 2006, serão tributadas na forma do Anexo III, caso realizem mensalmente, de forma gratuita, no mínimo 10 (dez) cirurgias de castração de animais enviados por organizações da sociedade civil.",0,140,2209791,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcos Aurélio Sampaio,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2209791
PL,3821,2019,"Acrescenta dispositivo ao art. 24 da Lei nº 8.666, de 21 de junho de 1993, para permitir aos estabelecimentos penais a aquisição direta de gêneros alimentícios da agricultura familiar.",0,139,2210165,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Rubens Otoni,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210165
PLP,174,2019,"Inclui os artigos 13-A e 13-B na Lei Complementar nº 87, de 13 de setembro de 1996, a fim de reduzir a base de cálculo do ICMS nas saídas dos insumos agropecuários que especifica.",0,140,2210674,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jose Mario Schreiner,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210674
PL,3870,2019,Proíbe a distribuição gratuita ou a venda de sacolas plásticas para os consumidores para o acondicionamento e transporte de mercadorias adquiridas em estabelecimentos comerciais.,0,139,2210751,camara,Meio Ambiente e Desenvolvimento Sustentável,Comissão de Legislação Participativa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210751
PL,3887,2019,"Obriga os órgãos de proteção ambiental a nível Municipal, Estadual e Federal a divulgarem publicamente a lista de animais silvestres ameaçados de extinção.",0,139,2210900,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210900
PL,3889,2019,Dispõe sobre a criação e guarda de animais em unidades autônomas em condomínios.,0,139,2210908,camara,Meio Ambiente e Desenvolvimento Sustentável,Cleber Verde,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210908
PL,3891,2019,Determina que estabelecimentos comerciais fixem orientações sobre os cuidados com a ração para animais,0,139,2210917,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210917
PL,3892,2019,Disciplina o transporte de animais por estabelecimentos comerciais,0,139,2210918,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210918
PL,3893,2019,Aumenta a pena do delito de impedir ou dificultar a regeneração natural de florestas e demais formas de vegetação,0,139,2210919,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210919
PL,3894,2019,"Proíbe a exigência de caução ou de qualquer garantia similar para internação de animais em hospitais, clínicas veterinárias e congêneres, quando há urgência de tratamento",0,139,2210920,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210920
PL,3895,2019,"Dispõe sobre a vedação de benefício tributário ou de incentivos fiscais a pessoas jurídicas condenadas por crimes ambientais ou em situação de mão de obra análoga à escravidão, e dá outras providências.",0,139,2210921,camara,Meio Ambiente e Desenvolvimento Sustentável,Igor Kannário,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210921
PL,3896,2019,Dispõem sobre a venda e distribuição de sacolas plásticas e disciplina o uso de sacolas biodegradáveis ou compostáveis em todo o território nacional.,0,139,2210922,camara,Meio Ambiente e Desenvolvimento Sustentável,Igor Kannário,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210922
PL,3900,2019,Estabelece a dedutibilidade no imposto de renda da pessoa física das doações a entidades sem fins lucrativos que atuem na conservação do meio ambiente.,0,139,2210926,camara,Meio Ambiente e Desenvolvimento Sustentável,Zé Vitor,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210926
PL,3901,2019,"Altera a Lei nº 10.865, de 30 de abril de 2004, para reduzir a zero as alíquotas do PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda no mercado interno de máquinas e equipamentos a agricultor familiar e empreendedor familiar rural.",0,139,2210928,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Fausto Pinato,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210928
PL,3903,2019,"Altera a Lei nº 9.985, de 18 de julho de 2000, de modo a determinar que somente incidam as limitações de uso e gozo à propriedade privada localizada no interior de Unidades de Conservação após a devida indenização ou acordo que a preveja.",0,139,2210976,camara,Meio Ambiente e Desenvolvimento Sustentável;Estrutura Fundiária,Coronel Tadeu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2210976
PL,3911,2019,"Acrescenta o art. 79-B à Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, para dispor sobre o indiciamento de pessoa jurídica.",0,139,2211133,camara,Meio Ambiente e Desenvolvimento Sustentável,Júnior Bozzella,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211133
PL,3930,2019,Estabelece as normas para propaganda de agrotóxicos e informações sobre sua presença em produtos alimentícios.,0,139,2211325,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211325
PL,3932,2019,"Altera a Lei nº 10.779, de 25 de novembro de 2003, para possibilitar a concessão do benefício de seguro-desemprego ao pescador artesanal quando ocorrer a interdição da área de pesca ou outra situação que impeça a atividade pesqueira.",0,139,2211365,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Dra. Soraya Manato,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211365
PL,3954,2019,"Altera a Lei nº 12.512, de 14 de outubro de 2011, para estabelecer, no âmbito da Administração Pública Federal, o percentual mínimo destinado à aquisição de gêneros alimentícios de agricultores familiares e suas organizações, empreendedores familiares rurais e demais beneficiários da Lei nº 11.326, de 24 de julho de 2006.",0,139,2211478,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Julio Cesar Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211478
PL,3994,2019,Agrava a pena para os crimes contra animais silvestres.,0,139,2211626,camara,Meio Ambiente e Desenvolvimento Sustentável,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211626
PL,4029,2019,Determina que aqueles que pratiquem o crime de maus-tratos sejam responsabilizados pelo tratamento dos animais,0,139,2211880,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211880
PL,4036,2019,Proíbe a comercialização de artigos e embalagens descartáveis de plástico que especifica.,0,139,2211927,camara,Meio Ambiente e Desenvolvimento Sustentável,Reinhold Stephanes Junior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211927
PL,4037,2019,"Acrescenta o artigo 1º-A à Lei nº 13.426, de 30 de março de 2017, para dispor sobre a participação complementar de instituições privadas, com ou sem fins lucrativos, na execução dos procedimentos de esterilização permanente, por meio cirúrgico ou não, de cães e gatos",0,139,2211929,camara,Meio Ambiente e Desenvolvimento Sustentável,Aureo Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2211929
PL,4083,2019,Institui a Política Nacional de Apoio à Reconversão da Citricultura.,0,139,2212116,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Valdevan Noventa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2212116
PL,4088,2019,"Torna mais rigorosa a pena cominada para o crime de pichação ou conspurcação de edificação ou monumento urbano, alterando a Lei nº 9.605, de 12 de fevereiro de 1998.",0,139,2212138,camara,Meio Ambiente e Desenvolvimento Sustentável,Nereu Crispim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2212138
PL,4090,2019,"Altera a Lei nº 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos, para disciplinar a logística reversa de tintas, vernizes e solventes.",0,139,2212148,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2212148
PL,4093,2019,Dispõe sobre mecanismos de avaliação de impactos ambientais e dá outras providências.,0,139,2212180,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Freixo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2212180
PL,4219,2019,"Reduz a zero as alíquotas da contribuição para o PIS/PASEP e da Cofins, incidentes sobre receita bruta relativa às operações de compra e venda de energia elétrica destinada a comunidades indígenas, quilombolas e outras comunidades tradicionais residentes em áreas de floresta nacional, reserva extrativista e reserva de desenvolvimento sustentável.",0,139,2213385,camara,Meio Ambiente e Desenvolvimento Sustentável,Jesus Sérgio,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213385
PL,4221,2019,"Altera a Lei nº 7.802, de 11 de julho de 1989, para proibir o registro de agrotóxico com o ingrediente ativo sulfluramida.",0,139,2213391,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Mário Negromonte Jr.,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213391
PL,4226,2019,"Dispõe sobre a legitimação dos imóveis urbanos que não possuem escritura pública e dá providencias, em âmbito nacional.",0,139,2213405,camara,Estrutura Fundiária,Boca Aberta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213405
PL,4228,2019,Dispõe sobre o cancelamento do registro de produtos agrotóxicos com o ingrediente ativo glifosato,0,139,2213419,camara,"Agricultura, Pecuária, Pesca e Extrativismo",João Daniel,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213419
PL,4245,2019,"Altera os limites da Reserva Extrativista Prainha do Canto Verde, no Município de Beberibe, no Estado do Ceará.",0,139,2213495,camara,Meio Ambiente e Desenvolvimento Sustentável,Heitor Freire,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213495
PL,4261,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, para dispor sobre a ocupação em áreas urbanas.",0,139,2213686,camara,Meio Ambiente e Desenvolvimento Sustentável,Zé Vitor,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213686
PL,4267,2019,"Torna inafiançável o crime de fabricar, vender, transportar ou soltar balões, previsto no artigo 42 da Lei nº 9.605, de 12 de fevereiro de 1998.",0,139,2213739,camara,Meio Ambiente e Desenvolvimento Sustentável,David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213739
PL,4270,2019,"Altera a Lei nº 11.101, de 9 de fevereiro de 2005, que regula a recuperação judicial, a extrajudicial e a falência do empresário e da sociedade empresária.",0,139,2213774,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Major Vitor Hugo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213774
PL,4293,2019,Dispõe sobre compensações obrigatórias para o licenciamento ambiental de minerodutos.,0,139,2213976,camara,Meio Ambiente e Desenvolvimento Sustentável,Lincoln Portela,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2213976
PL,4302,2019,Dispõe sobre a proibição da pulverização aérea de agrotóxicos em todo território brasileiro.,0,139,2214006,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214006
PL,4347,2019,"Altera a Lei nº 13.606, de 9 de janeiro de 2018, para prorrogar os prazos para adesão à renegociação de dívidas de operações de crédito rural que especifica.",0,139,2214197,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Frei Anastacio Ribeiro; Paulo Guedes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214197
PL,4348,2019,"Altera a Lei n. 11.952, de 25 de junho de 2009, no seu Art. 40-A.  NOVA EMENTA: Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",1,139,2214203,camara,Estrutura Fundiária,Silas Câmara,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214203
PL,4359,2019,Proíbe a comercialização de artigos e embalagens descartáveis de plástico que especifica.,0,139,2214275,camara,Meio Ambiente e Desenvolvimento Sustentável,Cássio Andrade,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214275
PL,4369,2019,Obriga as repartições públicas a fazerem a separação dos resíduos sólidos para a coleta seletiva.,0,139,2214324,camara,Meio Ambiente e Desenvolvimento Sustentável,Edna Henrique,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214324
PL,4375,2019,"Reduz a zero as alíquotas da contribuição para o Pis/Pasep e da Cofins incidente sobre a receita bruta de comercialização de produtos orgânicos de que trata a Lei nº 10.831, de 23 de dezembro de 2003.",0,139,2214386,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Pedro Augusto Bezerra,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214386
PL,4387,2019,Dispõe sobre a instituição do Fundo Amazônia.,0,139,2214480,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2214480
