nome,id_entidade,partido,uf,casa,sigla_tipo,proposicao,efeito,autores,governismo,governismo_ma,assinadas,autorias_ponderadas,coautores
Leila Barros,5979,PSB,DF,senado,PEC,PEC 13/2019,Convergente,28,-3.2648195755518046,-0.6654980689340526,1,0.03571428571428571,27
Marcos do Val,5942,PODEMOS,ES,senado,PEC,PEC 13/2019,Convergente,28,3.9127923249083345,7.4975885405506055,1,0.03571428571428571,27
Omar Aziz,5525,PSD,AM,senado,PEC,PEC 13/2019,Convergente,28,2.9780815247860914,-0.4763773429360789,1,0.03571428571428571,27
Reguffe,5236,PODEMOS,DF,senado,PEC,PEC 13/2019,Convergente,28,-3.9071261846314673,-0.6864634615142027,1,0.03571428571428571,27
Rodrigo Cunha,5905,PSDB,AL,senado,PEC,PEC 13/2019,Convergente,28,1.618465631811583,-0.016121527748559572,1,0.03571428571428571,27
Rodrigo Pacheco,5732,DEM,MG,senado,PEC,PEC 13/2019,Convergente,28,5.435169291864824,-0.2600701160263146,1,0.03571428571428571,27
Juíza Selma,5929,PODEMOS,MT,senado,PEC,PEC 13/2019,Convergente,28,8.472160064631279,7.478164767328856,1,0.03571428571428571,27
Styvenson Valentim,5959,PODEMOS,RN,senado,PEC,PEC 13/2019,Convergente,28,0.7975432300078609,-1.280158054399248,1,0.03571428571428571,27
Telmário Mota,5535,PROS,RR,senado,PEC,PEC 13/2019,Convergente,28,4.677022940703409,8.6653810059608,1,0.03571428571428571,27
Veneziano Vital do Rêgo,5748,MDB,PB,senado,PEC,PEC 13/2019,Convergente,28,-2.515317292581236,-6.917032602281734,1,0.03571428571428571,27
Zenaide Maia,5783,PROS,RN,senado,PEC,PEC 13/2019,Convergente,28,-5.404990835837358,-7.897091329840391,1,0.03571428571428571,27
Fabiano Contarato,5953,REDE,ES,senado,PEC,PEC 13/2019,Convergente,28,-4.7113251191722565,-1.0076554965634656,1,0.03571428571428571,27
Weverton,5411,PDT,MA,senado,PRS,PRS 19/2019,Neutro,1,-3.3497685929942023,-6.1797511391270445,1,1,0
Major Olimpio,5666,PSL,SP,senado,PRS,PRS 22/2020,Convergente,1,2.735762845263338,8.608051902256836,1,1,0
Jaques Wagner,581,PT,BA,senado,PEC,PEC 24/2020,Convergente,27,-8.424735814848406,-8.38164187830956,1,0.037037037037037035,26
Veneziano Vital do Rêgo,5748,MDB,PB,senado,PEC,PEC 24/2020,Convergente,27,-2.515317292581236,-6.917032602281734,1,0.037037037037037035,26
Confúcio Moura,475,MDB,RO,senado,PEC,PEC 24/2020,Convergente,27,5.221354680595756,0.049950893374418825,1,0.037037037037037035,26
Paulo Paim,825,PT,RS,senado,PEC,PEC 24/2020,Convergente,27,-6.820846870078968,-8.288723372595733,1,0.037037037037037035,26
Zenaide Maia,5783,PROS,RN,senado,PEC,PEC 24/2020,Convergente,27,-5.404990835837358,-7.897091329840391,1,0.037037037037037035,26
Paulo Rocha,374,PT,PA,senado,PEC,PEC 24/2020,Convergente,27,-10,-8.017689691528535,1,0.037037037037037035,26
Rogério Carvalho,5352,PT,SE,senado,PEC,PEC 24/2020,Convergente,27,-9.175892802141895,-10,1,0.037037037037037035,26
Mailza Gomes,5557,PP,AC,senado,PEC,PEC 24/2020,Convergente,27,4.602925630538035,6.65823670504782,1,0.037037037037037035,26
Chico Rodrigues,470,DEM,RR,senado,PEC,PEC 24/2020,Convergente,27,7.51192093704238,7.709900806437851,1,0.037037037037037035,26
Fernando Collor,4525,PROS,AL,senado,PEC,PEC 24/2020,Convergente,27,-1.4668198538154051,5.176951410270911,1,0.037037037037037035,26
Nelsinho Trad,5985,PSD,MS,senado,PEC,PEC 24/2020,Convergente,27,3.3658947565731374,7.65762637623326,1,0.037037037037037035,26
Flávio Arns,345,PODEMOS,PR,senado,PEC,PEC 24/2020,Convergente,27,-1.7142642059445805,-0.6066691795058361,1,0.037037037037037035,26
Plínio Valério,5502,PSDB,AM,senado,PEC,PEC 24/2020,Convergente,27,3.8690384448226602,-0.16898113150577387,1,0.037037037037037035,26
Jayme Campos,4531,DEM,MT,senado,PEC,PEC 24/2020,Convergente,27,5.623642548660271,0.3887576155157806,1,0.037037037037037035,26
Humberto Costa,5008,PT,PE,senado,PEC,PEC 24/2020,Convergente,27,-7.9292455982710495,-7.640772394817315,1,0.037037037037037035,26
Randolfe Rodrigues,5012,REDE,AP,senado,PEC,PEC 24/2020,Convergente,27,-7.196862307916421,-8.01693969907416,1,0.037037037037037035,26
Jean Paul Prates,5627,PT,RN,senado,PEC,PEC 24/2020,Convergente,27,-8.270386295806299,-8.828955976071256,1,0.037037037037037035,26
Izalci Lucas,4770,PSDB,DF,senado,PEC,PEC 24/2020,Convergente,27,7.38816827369692,7.520341672222113,1,0.037037037037037035,26
Fabiano Contarato,5953,REDE,ES,senado,PEC,PEC 24/2020,Convergente,27,-4.7113251191722565,-1.0076554965634656,1,0.037037037037037035,26
Otto Alencar,5523,PSD,BA,senado,PEC,PEC 24/2020,Convergente,27,-0.19952998112038856,-0.0877729053317946,1,0.037037037037037035,26
Romário,5322,PODEMOS,RJ,senado,PEC,PEC 24/2020,Convergente,27,2.3445338232507336,-0.5144766609342071,1,0.037037037037037035,26
Ciro Nogueira,739,PP,PI,senado,PEC,PEC 24/2020,Convergente,27,8.929895241802775,6.357885041361627,1,0.037037037037037035,26
José Serra,90,PSDB,SP,senado,PEC,PEC 24/2020,Convergente,27,3.2685861580026376,-0.4135911726017092,1,0.037037037037037035,26
Marcelo Castro,742,MDB,PI,senado,PEC,PEC 24/2020,Convergente,27,5.17720816884677,0.3907435027845114,1,0.037037037037037035,26
Esperidião Amin,22,PP,SC,senado,PEC,PEC 24/2020,Convergente,27,1.7112615869312915,-0.43334902533991126,1,0.037037037037037035,26
Reguffe,5236,PODEMOS,DF,senado,PEC,PEC 24/2020,Convergente,27,-3.9071261846314673,-0.6864634615142027,1,0.037037037037037035,26
Eliziane Gama,5718,CIDADANIA,MA,senado,PEC,PEC 24/2020,Convergente,27,-1.3234702132457201,-7.002334561205195,1,0.037037037037037035,26
Mecias de Jesus,6027,REPUBLICANOS,RR,senado,PDL,PDL 25/2019,Divergente,1,2.8650407981331796,-6.172755809150397,1,1,0
Weverton,5411,PDT,MA,senado,PRS,PRS 27/2019,Neutro,10,-3.3497685929942023,-6.1797511391270445,1,0.1,9
Angelo Coronel,5967,PSD,BA,senado,PRS,PRS 27/2019,Neutro,10,3.1528870597498795,7.187039426488479,1,0.1,9
Eliziane Gama,5718,CIDADANIA,MA,senado,PRS,PRS 27/2019,Neutro,10,-1.3234702132457201,-7.002334561205195,1,0.1,9
Elmano Férrer,5531,PP,PI,senado,PRS,PRS 27/2019,Neutro,10,6.1180166117632275,7.033293282263553,1,0.1,9
Humberto Costa,5008,PT,PE,senado,PRS,PRS 27/2019,Neutro,10,-7.9292455982710495,-7.640772394817315,1,0.1,9
Jean Paul Prates,5627,PT,RN,senado,PRS,PRS 27/2019,Neutro,10,-8.270386295806299,-8.828955976071256,1,0.1,9
Marcelo Castro,742,MDB,PI,senado,PRS,PRS 27/2019,Neutro,10,5.17720816884677,0.3907435027845114,1,0.1,9
Otto Alencar,5523,PSD,BA,senado,PRS,PRS 27/2019,Neutro,10,-0.19952998112038856,-0.0877729053317946,1,0.1,9
Styvenson Valentim,5959,PODEMOS,RN,senado,PRS,PRS 27/2019,Neutro,10,0.7975432300078609,-1.280158054399248,1,0.1,9
Zenaide Maia,5783,PROS,RN,senado,PRS,PRS 27/2019,Neutro,10,-5.404990835837358,-7.897091329840391,1,0.1,9
Mecias de Jesus,6027,REPUBLICANOS,RR,senado,PDL,PDL 28/2019,Divergente,1,2.8650407981331796,-6.172755809150397,1,1,0
Jaques Wagner,581,PT,BA,senado,PRS,PRS 49/2019,Convergente,1,-8.424735814848406,-8.38164187830956,1,1,0
Fabiano Contarato,5953,REDE,ES,senado,PRS,PRS 52/2019,Convergente,35,-4.7113251191722565,-1.0076554965634656,1,0.02857142857142857,34
Otto Alencar,5523,PSD,BA,senado,PRS,PRS 52/2019,Convergente,35,-0.19952998112038856,-0.0877729053317946,1,0.02857142857142857,34
Leila Barros,5979,PSB,DF,senado,PRS,PRS 52/2019,Convergente,35,-3.2648195755518046,-0.6654980689340526,1,0.02857142857142857,34
Alvaro Dias,945,PODEMOS,PR,senado,PRS,PRS 52/2019,Convergente,35,-0.0983121257702706,-0.33650070171551505,1,0.02857142857142857,34
Alessandro Vieira,5982,CIDADANIA,SE,senado,PRS,PRS 52/2019,Convergente,35,-0.034317331056378464,0.8763776677865209,1,0.02857142857142857,34
Elmano Férrer,5531,PP,PI,senado,PRS,PRS 52/2019,Convergente,35,6.1180166117632275,7.033293282263553,1,0.02857142857142857,34
Antonio Anastasia,5529,PSD,MG,senado,PRS,PRS 52/2019,Convergente,35,6.1643116758018905,0.23674188236171645,1,0.02857142857142857,34
Paulo Rocha,374,PT,PA,senado,PRS,PRS 52/2019,Convergente,35,-10,-8.017689691528535,1,0.02857142857142857,34
Arolde de Oliveira,751,PSD,RJ,senado,PRS,PRS 52/2019,Convergente,35,6.018947003038203,7.923783295141249,1,0.02857142857142857,34
Styvenson Valentim,5959,PODEMOS,RN,senado,PRS,PRS 52/2019,Convergente,35,0.7975432300078609,-1.280158054399248,1,0.02857142857142857,34
Flávio Arns,345,PODEMOS,PR,senado,PRS,PRS 52/2019,Convergente,35,-1.7142642059445805,-0.6066691795058361,1,0.02857142857142857,34
Oriovisto Guimarães,5924,PODEMOS,PR,senado,PRS,PRS 52/2019,Convergente,35,2.842569961172769,-0.41162046336228286,1,0.02857142857142857,34
Eliziane Gama,5718,CIDADANIA,MA,senado,PRS,PRS 52/2019,Convergente,35,-1.3234702132457201,-7.002334561205195,1,0.02857142857142857,34
Eduardo Girão,5976,PODEMOS,CE,senado,PRS,PRS 52/2019,Convergente,35,2.0739954215550327,0.29017018802470673,1,0.02857142857142857,34
Jaques Wagner,581,PT,BA,senado,PRS,PRS 52/2019,Convergente,35,-8.424735814848406,-8.38164187830956,1,0.02857142857142857,34
Daniella Ribeiro,5998,PP,PB,senado,PRS,PRS 52/2019,Convergente,35,5.9332279101129775,0.014668306802780862,1,0.02857142857142857,34
Paulo Paim,825,PT,RS,senado,PRS,PRS 52/2019,Convergente,35,-6.820846870078968,-8.288723372595733,1,0.02857142857142857,34
Mecias de Jesus,6027,REPUBLICANOS,RR,senado,PRS,PRS 52/2019,Convergente,35,2.8650407981331796,-6.172755809150397,1,0.02857142857142857,34
Confúcio Moura,475,MDB,RO,senado,PRS,PRS 52/2019,Convergente,35,5.221354680595756,0.049950893374418825,1,0.02857142857142857,34
Mailza Gomes,5557,PP,AC,senado,PRS,PRS 52/2019,Convergente,35,4.602925630538035,6.65823670504782,1,0.02857142857142857,34
Rogério Carvalho,5352,PT,SE,senado,PRS,PRS 52/2019,Convergente,35,-9.175892802141895,-10,1,0.02857142857142857,34
Humberto Costa,5008,PT,PE,senado,PRS,PRS 52/2019,Convergente,35,-7.9292455982710495,-7.640772394817315,1,0.02857142857142857,34
Nelsinho Trad,5985,PSD,MS,senado,PRS,PRS 52/2019,Convergente,35,3.3658947565731374,7.65762637623326,1,0.02857142857142857,34
Veneziano Vital do Rêgo,5748,MDB,PB,senado,PRS,PRS 52/2019,Convergente,35,-2.515317292581236,-6.917032602281734,1,0.02857142857142857,34
Irajá,5385,PSD,TO,senado,PRS,PRS 52/2019,Convergente,35,1.2480535342245336,4.6448272049295465,1,0.02857142857142857,34
Lasier Martins,5533,PODEMOS,RS,senado,PRS,PRS 52/2019,Convergente,35,1.0692923782052528,6.595063528612567,1,0.02857142857142857,34
Zenaide Maia,5783,PROS,RN,senado,PRS,PRS 52/2019,Convergente,35,-5.404990835837358,-7.897091329840391,1,0.02857142857142857,34
Juíza Selma,5929,PODEMOS,MT,senado,PRS,PRS 52/2019,Convergente,35,8.472160064631279,7.478164767328856,1,0.02857142857142857,34
Jean Paul Prates,5627,PT,RN,senado,PRS,PRS 52/2019,Convergente,35,-8.270386295806299,-8.828955976071256,1,0.02857142857142857,34
Jorge Kajuru,5895,CIDADANIA,GO,senado,PRS,PRS 52/2019,Convergente,35,-2.614348811849715,-0.2463283174439983,1,0.02857142857142857,34
Jorginho Mello,5350,PL,SC,senado,PRS,PRS 52/2019,Convergente,35,5.07335843388894,7.459052470140094,1,0.02857142857142857,34
Tasso Jereissati,3396,PSDB,CE,senado,PRS,PRS 52/2019,Convergente,35,3.3534693085582603,1.4865684503272902,1,0.02857142857142857,34
Randolfe Rodrigues,5012,REDE,AP,senado,PRS,PRS 52/2019,Convergente,35,-7.196862307916421,-8.01693969907416,1,0.02857142857142857,34
Eduardo Gomes,3777,MDB,TO,senado,PRS,PRS 52/2019,Convergente,35,6.929703261781157,7.561679945501503,1,0.02857142857142857,34
Plínio Valério,5502,PSDB,AM,senado,PRS,PRS 52/2019,Convergente,35,3.8690384448226602,-0.16898113150577387,1,0.02857142857142857,34
Zequinha Marinho,3806,PSC,PA,senado,PDL,PDL 67/2020,Divergente,1,7.814913086701051,10,1,1,0
Marcio Bittar,285,MDB,AC,senado,PLP,PLP 71/2019,Divergente,1,8.02856571214874,7.319343414254362,1,1,0
Fabiano Contarato,5953,REDE,ES,senado,PRS,PRS 85/2019,Convergente,1,-4.7113251191722565,-1.0076554965634656,1,1,0
Rogério Carvalho,5352,PT,SE,senado,PDL,PDL 85/2020,Convergente,7,-9.175892802141895,-10,1,0.14285714285714285,6
Paulo Rocha,374,PT,PA,senado,PDL,PDL 85/2020,Convergente,7,-10,-8.017689691528535,1,0.14285714285714285,6
Jean Paul Prates,5627,PT,RN,senado,PDL,PDL 85/2020,Convergente,7,-8.270386295806299,-8.828955976071256,1,0.14285714285714285,6
Paulo Paim,825,PT,RS,senado,PDL,PDL 85/2020,Convergente,7,-6.820846870078968,-8.288723372595733,1,0.14285714285714285,6
Humberto Costa,5008,PT,PE,senado,PDL,PDL 85/2020,Convergente,7,-7.9292455982710495,-7.640772394817315,1,0.14285714285714285,6
Jaques Wagner,581,PT,BA,senado,PDL,PDL 85/2020,Convergente,7,-8.424735814848406,-8.38164187830956,1,0.14285714285714285,6
Zenaide Maia,5783,PROS,RN,senado,PDL,PDL 85/2020,Convergente,7,-5.404990835837358,-7.897091329840391,1,0.14285714285714285,6
Eduardo Girão,5976,PODEMOS,CE,senado,PL,PL 90/2020,Convergente,1,2.0739954215550327,0.29017018802470673,1,1,0
Jorge Kajuru,5895,CIDADANIA,GO,senado,PL,PL 135/2020,Convergente,1,-2.614348811849715,-0.2463283174439983,1,1,0
Ciro Nogueira,739,PP,PI,senado,PL,PL 145/2020,Convergente,1,8.929895241802775,6.357885041361627,1,1,0
Confúcio Moura,475,MDB,RO,senado,PEC,PEC 184/2019,Convergente,28,5.221354680595756,0.049950893374418825,1,0.03571428571428571,27
Angelo Coronel,5967,PSD,BA,senado,PEC,PEC 184/2019,Convergente,28,3.1528870597498795,7.187039426488479,1,0.03571428571428571,27
Antonio Anastasia,5529,PSD,MG,senado,PEC,PEC 184/2019,Convergente,28,6.1643116758018905,0.23674188236171645,1,0.03571428571428571,27
Carlos Viana,5990,PSD,MG,senado,PEC,PEC 184/2019,Convergente,28,5.978830403718476,8.631001864309663,1,0.03571428571428571,27
Cid Gomes,5973,PDT,CE,senado,PEC,PEC 184/2019,Convergente,28,-6.432250373455533,0.3035737514291128,1,0.03571428571428571,27
Eduardo Braga,4994,MDB,AM,senado,PEC,PEC 184/2019,Convergente,28,3.597649961401279,0.39719585253627443,1,0.03571428571428571,27
Eduardo Girão,5976,PODEMOS,CE,senado,PEC,PEC 184/2019,Convergente,28,2.0739954215550327,0.29017018802470673,1,0.03571428571428571,27
Eduardo Gomes,3777,MDB,TO,senado,PEC,PEC 184/2019,Convergente,28,6.929703261781157,7.561679945501503,1,0.03571428571428571,27
Fernando Collor,4525,PROS,AL,senado,PEC,PEC 184/2019,Convergente,28,-1.4668198538154051,5.176951410270911,1,0.03571428571428571,27
Izalci Lucas,4770,PSDB,DF,senado,PEC,PEC 184/2019,Convergente,28,7.38816827369692,7.520341672222113,1,0.03571428571428571,27
Jaques Wagner,581,PT,BA,senado,PEC,PEC 184/2019,Convergente,28,-8.424735814848406,-8.38164187830956,1,0.03571428571428571,27
Leila Barros,5979,PSB,DF,senado,PEC,PEC 184/2019,Convergente,28,-3.2648195755518046,-0.6654980689340526,1,0.03571428571428571,27
Lucas Barreto,5926,PSD,AP,senado,PEC,PEC 184/2019,Convergente,28,1.3755885033289843,7.219864933619849,1,0.03571428571428571,27
Marcelo Castro,742,MDB,PI,senado,PEC,PEC 184/2019,Convergente,28,5.17720816884677,0.3907435027845114,1,0.03571428571428571,27
Maria do Carmo Alves,1023,DEM,SE,senado,PEC,PEC 184/2019,Convergente,28,3.7298376171989354,3.0865091095721358,1,0.03571428571428571,27
Nelsinho Trad,5985,PSD,MS,senado,PEC,PEC 184/2019,Convergente,28,3.3658947565731374,7.65762637623326,1,0.03571428571428571,27
Paulo Rocha,374,PT,PA,senado,PEC,PEC 184/2019,Convergente,28,-10,-8.017689691528535,1,0.03571428571428571,27
Plínio Valério,5502,PSDB,AM,senado,PEC,PEC 184/2019,Convergente,28,3.8690384448226602,-0.16898113150577387,1,0.03571428571428571,27
Randolfe Rodrigues,5012,REDE,AP,senado,PEC,PEC 184/2019,Convergente,28,-7.196862307916421,-8.01693969907416,1,0.03571428571428571,27
Rodrigo Cunha,5905,PSDB,AL,senado,PEC,PEC 184/2019,Convergente,28,1.618465631811583,-0.016121527748559572,1,0.03571428571428571,27
Rogério Carvalho,5352,PT,SE,senado,PEC,PEC 184/2019,Convergente,28,-9.175892802141895,-10,1,0.03571428571428571,27
Rose de Freitas,2331,MDB,ES,senado,PEC,PEC 184/2019,Convergente,28,1.6619751361711543,0.3296245074319941,1,0.03571428571428571,27
Soraya Thronicke,5988,PSL,MS,senado,PEC,PEC 184/2019,Convergente,28,6.258085905115966,8.025171035205318,1,0.03571428571428571,27
Styvenson Valentim,5959,PODEMOS,RN,senado,PEC,PEC 184/2019,Convergente,28,0.7975432300078609,-1.280158054399248,1,0.03571428571428571,27
Vanderlan Cardoso,5899,PSD,GO,senado,PEC,PEC 184/2019,Convergente,28,5.088446496104124,7.5317823197670535,1,0.03571428571428571,27
Veneziano Vital do Rêgo,5748,MDB,PB,senado,PEC,PEC 184/2019,Convergente,28,-2.515317292581236,-6.917032602281734,1,0.03571428571428571,27
Wellington Fagundes,1173,PL,MT,senado,PEC,PEC 184/2019,Convergente,28,1.8223141437247143,0.43452817815427913,1,0.03571428571428571,27
Zenaide Maia,5783,PROS,RN,senado,PEC,PEC 184/2019,Convergente,28,-5.404990835837358,-7.897091329840391,1,0.03571428571428571,27
Randolfe Rodrigues,5012,REDE,AP,senado,PDL,PDL 187/2020,Convergente,1,-7.196862307916421,-8.01693969907416,1,1,0
Roberto Rocha,677,PSDB,MA,senado,PL,PL 189/2020,Convergente,1,5.45559147976925,7.544909155852203,1,1,0
Fabiano Contarato,5953,REDE,ES,senado,PDL,PDL 202/2019,Convergente,1,-4.7113251191722565,-1.0076554965634656,1,1,0
Alessandro Vieira,5982,CIDADANIA,SE,senado,PEC,PEC 202/2019,Neutro,28,-0.034317331056378464,0.8763776677865209,1,0.03571428571428571,27
Alvaro Dias,945,PODEMOS,PR,senado,PEC,PEC 202/2019,Neutro,28,-0.0983121257702706,-0.33650070171551505,1,0.03571428571428571,27
Angelo Coronel,5967,PSD,BA,senado,PEC,PEC 202/2019,Neutro,28,3.1528870597498795,7.187039426488479,1,0.03571428571428571,27
Cid Gomes,5973,PDT,CE,senado,PEC,PEC 202/2019,Neutro,28,-6.432250373455533,0.3035737514291128,1,0.03571428571428571,27
Eduardo Girão,5976,PODEMOS,CE,senado,PEC,PEC 202/2019,Neutro,28,2.0739954215550327,0.29017018802470673,1,0.03571428571428571,27
Eliziane Gama,5718,CIDADANIA,MA,senado,PEC,PEC 202/2019,Neutro,28,-1.3234702132457201,-7.002334561205195,1,0.03571428571428571,27
Fabiano Contarato,5953,REDE,ES,senado,PEC,PEC 202/2019,Neutro,28,-4.7113251191722565,-1.0076554965634656,1,0.03571428571428571,27
Flávio Arns,345,PODEMOS,PR,senado,PEC,PEC 202/2019,Neutro,28,-1.7142642059445805,-0.6066691795058361,1,0.03571428571428571,27
Jaques Wagner,581,PT,BA,senado,PEC,PEC 202/2019,Neutro,28,-8.424735814848406,-8.38164187830956,1,0.03571428571428571,27
Jorge Kajuru,5895,CIDADANIA,GO,senado,PEC,PEC 202/2019,Neutro,28,-2.614348811849715,-0.2463283174439983,1,0.03571428571428571,27
Juíza Selma,5929,PODEMOS,MT,senado,PEC,PEC 202/2019,Neutro,28,8.472160064631279,7.478164767328856,1,0.03571428571428571,27
Lasier Martins,5533,PODEMOS,RS,senado,PEC,PEC 202/2019,Neutro,28,1.0692923782052528,6.595063528612567,1,0.03571428571428571,27
Leila Barros,5979,PSB,DF,senado,PEC,PEC 202/2019,Neutro,28,-3.2648195755518046,-0.6654980689340526,1,0.03571428571428571,27
Major Olimpio,5666,PSL,SP,senado,PEC,PEC 202/2019,Neutro,28,2.735762845263338,8.608051902256836,1,0.03571428571428571,27
Mara Gabrilli,5376,PSDB,SP,senado,PEC,PEC 202/2019,Neutro,28,1.2012439732659619,-2.9440876224322565,1,0.03571428571428571,27
Marcos do Val,5942,PODEMOS,ES,senado,PEC,PEC 202/2019,Neutro,28,3.9127923249083345,7.4975885405506055,1,0.03571428571428571,27
Maria do Carmo Alves,1023,DEM,SE,senado,PEC,PEC 202/2019,Neutro,28,3.7298376171989354,3.0865091095721358,1,0.03571428571428571,27
Otto Alencar,5523,PSD,BA,senado,PEC,PEC 202/2019,Neutro,28,-0.19952998112038856,-0.0877729053317946,1,0.03571428571428571,27
Paulo Paim,825,PT,RS,senado,PEC,PEC 202/2019,Neutro,28,-6.820846870078968,-8.288723372595733,1,0.03571428571428571,27
Plínio Valério,5502,PSDB,AM,senado,PEC,PEC 202/2019,Neutro,28,3.8690384448226602,-0.16898113150577387,1,0.03571428571428571,27
Randolfe Rodrigues,5012,REDE,AP,senado,PEC,PEC 202/2019,Neutro,28,-7.196862307916421,-8.01693969907416,1,0.03571428571428571,27
Reguffe,5236,PODEMOS,DF,senado,PEC,PEC 202/2019,Neutro,28,-3.9071261846314673,-0.6864634615142027,1,0.03571428571428571,27
Rodrigo Cunha,5905,PSDB,AL,senado,PEC,PEC 202/2019,Neutro,28,1.618465631811583,-0.016121527748559572,1,0.03571428571428571,27
Simone Tebet,5527,MDB,MS,senado,PEC,PEC 202/2019,Neutro,28,4.933015625242378,0.18690996071239319,1,0.03571428571428571,27
Styvenson Valentim,5959,PODEMOS,RN,senado,PEC,PEC 202/2019,Neutro,28,0.7975432300078609,-1.280158054399248,1,0.03571428571428571,27
Tasso Jereissati,3396,PSDB,CE,senado,PEC,PEC 202/2019,Neutro,28,3.3534693085582603,1.4865684503272902,1,0.03571428571428571,27
Weverton,5411,PDT,MA,senado,PEC,PEC 202/2019,Neutro,28,-3.3497685929942023,-6.1797511391270445,1,0.03571428571428571,27
Zenaide Maia,5783,PROS,RN,senado,PEC,PEC 202/2019,Neutro,28,-5.404990835837358,-7.897091329840391,1,0.03571428571428571,27
Alessandro Vieira,5982,CIDADANIA,SE,senado,PEC,PEC 203/2019,Convergente,27,-0.034317331056378464,0.8763776677865209,1,0.037037037037037035,26
Alvaro Dias,945,PODEMOS,PR,senado,PEC,PEC 203/2019,Convergente,27,-0.0983121257702706,-0.33650070171551505,1,0.037037037037037035,26
Angelo Coronel,5967,PSD,BA,senado,PEC,PEC 203/2019,Convergente,27,3.1528870597498795,7.187039426488479,1,0.037037037037037035,26
Cid Gomes,5973,PDT,CE,senado,PEC,PEC 203/2019,Convergente,27,-6.432250373455533,0.3035737514291128,1,0.037037037037037035,26
Eduardo Girão,5976,PODEMOS,CE,senado,PEC,PEC 203/2019,Convergente,27,2.0739954215550327,0.29017018802470673,1,0.037037037037037035,26
Fabiano Contarato,5953,REDE,ES,senado,PEC,PEC 203/2019,Convergente,27,-4.7113251191722565,-1.0076554965634656,1,0.037037037037037035,26
Flávio Arns,345,PODEMOS,PR,senado,PEC,PEC 203/2019,Convergente,27,-1.7142642059445805,-0.6066691795058361,1,0.037037037037037035,26
Jaques Wagner,581,PT,BA,senado,PEC,PEC 203/2019,Convergente,27,-8.424735814848406,-8.38164187830956,1,0.037037037037037035,26
Jorge Kajuru,5895,CIDADANIA,GO,senado,PEC,PEC 203/2019,Convergente,27,-2.614348811849715,-0.2463283174439983,1,0.037037037037037035,26
Juíza Selma,5929,PODEMOS,MT,senado,PEC,PEC 203/2019,Convergente,27,8.472160064631279,7.478164767328856,1,0.037037037037037035,26
Lasier Martins,5533,PODEMOS,RS,senado,PEC,PEC 203/2019,Convergente,27,1.0692923782052528,6.595063528612567,1,0.037037037037037035,26
Leila Barros,5979,PSB,DF,senado,PEC,PEC 203/2019,Convergente,27,-3.2648195755518046,-0.6654980689340526,1,0.037037037037037035,26
Major Olimpio,5666,PSL,SP,senado,PEC,PEC 203/2019,Convergente,27,2.735762845263338,8.608051902256836,1,0.037037037037037035,26
Mara Gabrilli,5376,PSDB,SP,senado,PEC,PEC 203/2019,Convergente,27,1.2012439732659619,-2.9440876224322565,1,0.037037037037037035,26
Marcos do Val,5942,PODEMOS,ES,senado,PEC,PEC 203/2019,Convergente,27,3.9127923249083345,7.4975885405506055,1,0.037037037037037035,26
Maria do Carmo Alves,1023,DEM,SE,senado,PEC,PEC 203/2019,Convergente,27,3.7298376171989354,3.0865091095721358,1,0.037037037037037035,26
Otto Alencar,5523,PSD,BA,senado,PEC,PEC 203/2019,Convergente,27,-0.19952998112038856,-0.0877729053317946,1,0.037037037037037035,26
Paulo Paim,825,PT,RS,senado,PEC,PEC 203/2019,Convergente,27,-6.820846870078968,-8.288723372595733,1,0.037037037037037035,26
Plínio Valério,5502,PSDB,AM,senado,PEC,PEC 203/2019,Convergente,27,3.8690384448226602,-0.16898113150577387,1,0.037037037037037035,26
Randolfe Rodrigues,5012,REDE,AP,senado,PEC,PEC 203/2019,Convergente,27,-7.196862307916421,-8.01693969907416,1,0.037037037037037035,26
Reguffe,5236,PODEMOS,DF,senado,PEC,PEC 203/2019,Convergente,27,-3.9071261846314673,-0.6864634615142027,1,0.037037037037037035,26
Rodrigo Cunha,5905,PSDB,AL,senado,PEC,PEC 203/2019,Convergente,27,1.618465631811583,-0.016121527748559572,1,0.037037037037037035,26
Simone Tebet,5527,MDB,MS,senado,PEC,PEC 203/2019,Convergente,27,4.933015625242378,0.18690996071239319,1,0.037037037037037035,26
Styvenson Valentim,5959,PODEMOS,RN,senado,PEC,PEC 203/2019,Convergente,27,0.7975432300078609,-1.280158054399248,1,0.037037037037037035,26
Tasso Jereissati,3396,PSDB,CE,senado,PEC,PEC 203/2019,Convergente,27,3.3534693085582603,1.4865684503272902,1,0.037037037037037035,26
Weverton,5411,PDT,MA,senado,PEC,PEC 203/2019,Convergente,27,-3.3497685929942023,-6.1797511391270445,1,0.037037037037037035,26
Zenaide Maia,5783,PROS,RN,senado,PEC,PEC 203/2019,Convergente,27,-5.404990835837358,-7.897091329840391,1,0.037037037037037035,26
Jader Barbalho,35,MDB,PA,senado,PEC,PEC 212/2019,Convergente,31,2.998704595364593,4.09878919389765,1,0.03225806451612903,30
Alessandro Vieira,5982,CIDADANIA,SE,senado,PEC,PEC 212/2019,Convergente,31,-0.034317331056378464,0.8763776677865209,1,0.03225806451612903,30
Antonio Anastasia,5529,PSD,MG,senado,PEC,PEC 212/2019,Convergente,31,6.1643116758018905,0.23674188236171645,1,0.03225806451612903,30
